gene_name,cell_type,region1,region2,ttest_p,wilcoxon_p,ks_p
Cox6b1,MLI2,1,3,0.6630001783983142,0.7743700322896767,0.9999989082465144
Cox6b1,Oligodendrocytes,0,2,0.32762615465041434,0.13601781051474648,0.31332779581935766
Cox6c,Astrocytes,0,1,0.0012922307138029236,0.038577231733256306,0.11759695315869297
Cox6c,Astrocytes,0,2,0.2758469498645043,0.942333848920745,0.932515677686289
Cox6c,Astrocytes,1,2,0.12350491264071622,0.07145026951907182,0.10271230155771234
Cox6c,Granule,0,1,0.05786859592272163,0.06895863965687533,0.13827342367447273
Cox6c,MLI1,1,3,0.33647514272483514,0.4515467741183745,0.9805049091434679
Cox6c,MLI2,1,3,0.2529570002824677,0.23308865026165848,0.5740924733992584
Cox6c,Oligodendrocytes,0,2,0.4577868151888166,0.6349556009411779,0.9985958311892699
Cox6c,Purkinje,0,1,0.9094312196802057,0.6056961410132903,0.8475813633964598
Cox7a2,Astrocytes,0,1,0.38953033582012,0.862515660202233,0.9996777551438962
Cox7a2,Granule,0,1,0.958434851037989,0.4805713123884646,0.9263412956854334
Cox7a2,MLI1,1,3,0.6633795929155547,0.970816630969518,0.9997191317447061
Cox7a2,Oligodendrocytes,0,2,0.0016039549222012794,0.056447773764666066,0.1540424932431442
Cox7a2l,Granule,0,1,0.24003830052324518,0.877949001089287,0.9935218653537274
Cox7a2l,Oligodendrocytes,0,2,0.5003944872206416,0.36708862534061315,0.9108071320064625
Cox7b,Astrocytes,0,1,0.04422675140081789,0.248035787969059,0.6121662554616752
Cox7b,Granule,0,1,0.6030602320792879,0.26726449910738437,0.48613562193268045
Cox7b,MLI1,1,3,0.7374774269889299,0.45980080829830183,0.9158491665240996
Cox7b,MLI2,1,3,0.8128025523456548,0.953963034203159,0.9999952004991892
Cox7b,Oligodendrocytes,0,2,0.6150975474568183,0.2859378232961566,0.7591193522002518
Cox8a,Astrocytes,0,1,0.26750904474564163,0.37024051585381246,0.7249532147182101
Cox8a,Astrocytes,0,2,0.29860946687382534,0.8853346616184609,0.9853158122467804
Cox8a,Astrocytes,1,2,0.8503306059067662,0.39205785746989164,0.8339836177468047
Cox8a,Granule,0,1,0.7541684438317237,0.462189443910045,0.9260886559201001
Cox8a,MLI1,1,3,0.00632077289758667,0.11156739816390887,0.2786608002888125
Cox8a,Oligodendrocytes,0,2,0.2125714483117021,0.28793466149845925,0.7402038404022899
Cpd,Oligodendrocytes,0,2,0.9207786078472898,0.6870138820742124,0.9988519579666372
Cpe,Astrocytes,0,1,0.2431500359567646,0.29056977778903137,0.678368608183478
Cpe,Astrocytes,0,2,0.34041767637699927,0.8824062514278654,0.9114957712126591
Cpe,Astrocytes,1,2,0.9374694734598752,0.29308619698175176,0.6093691229419855
Cpe,Bergmann,0,1,0.5277971423036011,0.36866709968289013,0.5910803601605643
Cpe,Granule,0,1,0.8451327377252008,0.48986613431189163,0.8058900453659907
Cpe,MLI1,1,3,0.6251172071413149,0.9658969172454944,0.8471955949861476
Cpe,MLI2,1,3,0.461330900287641,0.5610451826147598,0.943661121555008
Cpe,Oligodendrocytes,0,2,0.013676834803615336,0.036206550882805444,0.07454024807406423
Cpe,Purkinje,0,1,0.04441750035116051,0.2052581183827903,0.20015914026104303
Cpeb1,Oligodendrocytes,0,2,0.575060530999298,0.8187840408010904,0.9999999999999672
Cpeb2,Oligodendrocytes,0,2,0.26530068397300977,0.8168251329436874,0.9999999998676591
Cpeb3,Granule,0,1,0.9582293066869925,0.7023864083067433,0.9999964196204639
Cpeb4,Astrocytes,0,1,0.07808511192936775,0.3261192056561283,0.8739180074300928
Cpeb4,Granule,0,1,0.5451227751780089,0.8019801592352472,0.9980366834663059
Cpeb4,Oligodendrocytes,0,2,0.1668669688290909,0.365750811812079,0.8905889072550557
Cplx1,Granule,0,1,0.26946897735587866,0.18432115907150204,0.42072044232730493
Cplx1,MLI1,1,3,0.12211433166766061,0.06306454901584715,0.10469951304852482
Cplx1,MLI2,1,3,0.5073971082508153,0.356683726734885,0.6437828955743043
Cplx1,Oligodendrocytes,0,2,0.1912070889929513,0.47320984301189106,0.9911523844073534
Cplx1,Purkinje,0,1,0.15340801116404412,0.11825595360467733,0.26545346981889456
Cplx2,Astrocytes,0,1,0.00026720775753214817,0.04101549615606448,0.11985656088890422
Cplx2,Granule,0,1,0.5013157368807495,0.34689101284198365,0.6607827261918412
Cplx2,Granule,0,2,0.24852131292094393,0.23274552009370364,0.5398913593350417
Cplx2,Granule,1,2,0.16918895400587694,0.13269320485243954,0.23191896564059797
Cpm,Oligodendrocytes,0,2,0.4115306696525659,0.5234686826011208,0.9979603809364311
Cpox,Oligodendrocytes,0,2,0.7118464085378169,0.6172037098602219,0.9991988684642342
Cpsf2,Granule,0,1,0.5012055802223706,0.6110689312173578,0.9999698718476265
Cpsf3,Granule,0,1,3.979682034889247e-06,0.20598302686996262,0.5783851993984566
Cpsf3,Oligodendrocytes,0,2,0.6941996656146557,0.5839930032505438,0.999860232620397
Cpsf6,Granule,0,1,0.4836848949658331,0.8029099615283639,0.9999813850926236
Cpsf7,Granule,0,1,0.47101152479492536,0.8529127378454452,0.9999999973751716
Creb1,Granule,0,1,0.795112183317301,0.7918014894413921,0.9999999999619187
Crebbp,Astrocytes,0,1,0.17765284192570782,0.5585305920593912,0.9996064776273436
Crebbp,Granule,0,1,0.7361682305774165,0.9645153264860282,0.9999999599277017
Crebbp,MLI1,1,3,0.192386054433705,0.5553561700373051,0.9869647852734309
Crebbp,Oligodendrocytes,0,2,0.9758265585183168,0.6914242225567169,0.9999999102312868
Crebrf,Granule,0,1,0.6194044262654161,0.9935361753586159,0.9992971992586395
Crebrf,Oligodendrocytes,0,2,0.2816955905218924,0.4978520247702014,0.9950507586058503
Crebzf,Granule,0,1,0.9286816425770603,0.7620550088505728,0.999999999999821
Creg1,Granule,0,1,0.10413615628510423,0.5328628856416427,0.9989026587807763
Crhr1,Granule,0,1,0.2324157651803325,0.8561140027452973,0.9969847593349642
Crim1,Granule,0,1,0.17111826325331747,0.6216254191772262,0.9999700293368847
Cript,Oligodendrocytes,0,2,0.5618053787818984,0.7502613540944989,0.9999998464030001
Crk,Granule,0,1,0.010763385006558582,0.28597842179803845,0.823299665679166
Crlf3,Astrocytes,0,2,0.14550605761652746,0.6965589164004178,0.9765215995284671
Crmp1,Granule,0,1,0.33096823871331604,0.8338962432872268,0.99990367740616
Crtam,Granule,0,1,0.22773673498304506,0.7960574111945119,0.9902205546394401
Crtc1,Granule,0,1,0.5911561220031627,0.976066731949457,0.9999966707781414
Crtc3,Granule,0,1,0.6912414066441572,0.957525081010228,0.9999999978351491
Cry2,Granule,0,1,0.9109398188796433,0.7867935451634497,0.9999993014764771
Cry2,MLI1,1,3,0.373568057817534,0.8840038210011559,0.999999992679794
Cryab,Astrocytes,0,1,0.025562372632129234,0.44561948159957265,0.90253827509574
Cryab,Astrocytes,0,2,0.32043816296931654,0.9091825973655802,0.9977246539791553
Cryab,Astrocytes,1,2,0.00460479304680904,0.442429815181839,0.899522611552839
Cryab,Granule,0,1,0.9688388602698988,0.704375750826252,0.9999975191458564
Cryab,Oligodendrocytes,0,1,0.0273574004551599,0.07157853198319926,0.2514320847727696
Cryab,Oligodendrocytes,0,2,0.08533221377226548,0.7203411986778698,0.29674221053965627
Cryab,Oligodendrocytes,1,2,0.22058324737354043,0.12079466843823879,0.18172430369367323
Cryzl1,Granule,0,1,0.7437848040188534,0.9539918963028595,1.0
Cs,Astrocytes,0,1,0.0720220453858986,0.40863402996501264,0.665465251737048
Cs,Bergmann,0,1,0.0378391330754161,0.17371273544330657,0.3524296362128567
Cs,Granule,0,1,0.40625498474692356,0.5020147389185036,0.995308603036273
Cs,Oligodendrocytes,0,2,0.9714283167982596,0.5014559171142983,0.992948082535295
Csdc2,Astrocytes,1,2,0.19881333844950305,0.6821250715904268,0.9999988498590464
Csdc2,Granule,0,1,0.02159161414088439,0.4685508660212163,0.9768976612566647
Csdc2,MLI1,1,3,0.986724607237758,0.9739799023930164,0.9999999999951494
Csde1,Astrocytes,0,1,0.015380307567555316,0.14349803790328705,0.38543616172256995
Csde1,Granule,0,1,0.42121265246612594,0.9879219415416097,0.9902585748482382
Csde1,MLI1,1,3,0.008286881620262716,0.09952403202992254,0.2886920943566869
Csde1,Oligodendrocytes,0,2,0.07660478143158415,0.15860060767980722,0.46166730970130404
Csf1,Oligodendrocytes,0,2,0.5076155751429662,0.8752910476286647,0.9999999999866834
Csmd1,MLI1,1,3,0.7554010405538747,0.6356211000511023,0.9989066511151393
Csmd3,Granule,0,1,0.5237878843638485,0.8394081745134782,0.9999999962153431
Csmd3,Oligodendrocytes,0,2,0.14991330019150026,0.8190289841068428,0.9991574589208625
Csnk1a1,Astrocytes,0,1,0.4657349962621442,0.47196658300792493,0.9845942229714215
Csnk1a1,Astrocytes,0,2,0.5191145635985225,0.5697000160435495,0.9989691328020932
Csnk1a1,Astrocytes,1,2,0.17963755425943198,0.23024872368117533,0.6122322939493385
Csnk1a1,Granule,0,1,0.9944352235738825,0.5230815357043311,0.9372681627218352
Csnk1a1,MLI1,1,3,0.5494601191417583,0.9343092407864397,0.8496600362505424
Csnk1a1,Oligodendrocytes,0,2,0.022595013180205986,0.2331878403276001,0.6982625617879465
Csnk1d,Astrocytes,0,1,0.07784958608828649,0.6314904522835354,0.9799513299803723
Csnk1d,Granule,0,1,0.38631417279860414,0.4872553559331343,0.9900294822007945
Csnk1d,Oligodendrocytes,0,2,0.5556183519258606,0.8423758247161153,0.9999999935804648
Csnk1e,Granule,0,1,0.13687899423070624,0.4184892467846787,0.9703639923242118
Csnk1e,Oligodendrocytes,0,2,0.4188756807373807,0.8020487504829872,0.9999999995444804
Csnk1g1,Granule,0,1,0.6433521834870766,0.7398630713695549,0.9999999925957443
Csnk1g2,Granule,0,1,0.29853902059062487,0.9730957939585052,0.9967408351971437
Csnk2a1,Granule,0,1,0.8807606694342015,0.6807707728574033,0.9999998422349952
Csnk2a1,Oligodendrocytes,0,2,0.42831844350451864,0.5268591545731902,0.9979603809364311
Csnk2b,Granule,0,1,0.8758580088352506,0.8359276408158425,1.0
Cspg5,Granule,0,1,0.6086013791723734,0.9898090260461885,0.9999999999999245
Cspg5,MLI1,1,3,0.006599540703292283,0.36598285112230433,0.6237308450781052
Cspp1,Granule,0,1,0.8479899315395025,0.6215975718546733,0.9999609535502129
Csrp1,Granule,0,1,0.06371089419377073,0.46410001123179934,0.9885283317445569
Csrp1,Oligodendrocytes,0,2,0.796271908171199,0.4101514727180441,0.8699794740688256
Cst3,Astrocytes,0,1,0.160182125701183,0.11448833654945798,0.15744183903461084
Cst3,Astrocytes,0,2,3.1379664861129633e-06,0.00021731430550428233,1.3780897514621422e-05
Cst3,Astrocytes,0,3,0.03409385998162621,0.16629380880414535,0.025594433109303878
Cst3,Astrocytes,1,2,0.00017432942701158658,0.004708895102026515,0.0005328475208985836
Cst3,Astrocytes,1,3,0.11472993971938723,0.2749064745301415,0.04836109851138429
Cst3,Astrocytes,2,3,0.7415724911975952,0.8241190998895415,0.9456077477887824
Cst3,Bergmann,0,1,0.7266959607570476,0.865590030620746,0.6233762454501812
Cst3,Bergmann,0,3,0.1463129322785153,0.43840903798664743,0.027737557455295273
Cst3,Bergmann,1,3,0.08870305355577772,0.28985306635384556,0.08226446969458218
Cst3,Granule,0,1,3.5003791527275574e-06,4.151253397688678e-06,2.1577940996393034e-07
Cst3,Granule,0,2,0.4165513666327071,0.23985679739933907,0.5372612993729661
Cst3,Granule,1,2,0.01037016393257422,0.0025533530933507394,0.0009490453900753633
Cst3,MLI1,1,3,0.013213207324255623,0.008966256776658738,0.004844699995542754
Cst3,MLI2,1,3,0.3177631336298535,0.35616463240556906,0.763468077602688
Cst3,Oligodendrocytes,0,1,0.791588592257102,0.9178218866362887,0.9801420716257413
Cst3,Oligodendrocytes,0,2,0.8901132325139889,0.16836033865045952,0.10076211978041216
Cst3,Oligodendrocytes,1,2,0.8516364992019247,0.5113172941261788,0.7733660958042069
Cst3,Purkinje,0,1,0.9515520806862043,0.628521040882453,0.4893551713894226
Cstf2t,Granule,0,1,0.6189651716144577,0.872061683821219,1.0
Cstf3,Granule,0,1,0.9409022977782171,0.865127188889603,1.0
Ctage5,Granule,0,1,0.8132392975837011,0.7283281954655674,0.999999999822175
Ctbp1,Astrocytes,0,1,0.5465489897193608,0.7179028836062746,0.9999991472906253
Ctbp1,Granule,0,1,0.6134695575298091,0.7985225479430464,0.9998904364125025
Ctbp1,Oligodendrocytes,0,2,0.6909918389882956,0.558187157689656,0.9970803765825172
Ctcf,Granule,0,1,0.3239191605178836,0.3156597591462731,0.7510197193931222
Ctcf,Oligodendrocytes,0,2,0.36352763158413537,0.8427456299735905,0.9955489700136532
Ctdsp2,Oligodendrocytes,0,2,0.20840941042955385,0.5647727702998127,0.9987279396674681
Ctdspl2,Granule,0,1,0.17437612354745985,0.5039500570620654,0.9929673201721747
Ctnna1,Astrocytes,0,1,0.7996981889349942,0.8780900806447046,0.9999999999999998
Ctnna1,Oligodendrocytes,0,2,0.5345772247052356,0.8806338090712673,0.9972147504827634
Ctnna2,Granule,0,1,0.6185673567600459,0.9669350853926542,0.9939491655952277
Ctnna2,Oligodendrocytes,0,2,0.7901193080960868,0.7794737830224886,0.9999999999999931
Ctnna3,Astrocytes,0,2,0.20903044202119714,0.9922306011698573,0.9502263614882431
Ctnna3,Granule,0,1,0.32196603118287975,0.6178709448360957,0.9999890944518209
Ctnna3,Oligodendrocytes,0,2,0.06961157479779684,0.6404695293578162,0.9603244445778885
Ctnnb1,Astrocytes,0,1,0.31164913722965965,0.42897209632865385,0.8834741487049949
Ctnnb1,Granule,0,1,0.03147902482586769,0.07966746216202698,0.18468164432356107
Ctnnb1,MLI1,1,3,0.3673650648804836,0.8583203336350319,0.9995375697311305
Ctnnb1,MLI2,1,3,0.7538558738945924,0.8422065528947682,0.9947012607311961
Ctnnb1,Oligodendrocytes,0,2,0.9058211793103425,0.6412588654856975,0.994944175632451
Ctnnb1,Purkinje,0,1,0.46556227163087516,0.5908296691563939,0.9934131760623122
Ctnnd2,Astrocytes,0,1,3.032220367837398e-06,0.0061144986152438215,0.010896848121265172
Ctnnd2,Astrocytes,0,2,0.21843779884818393,0.09368588354945513,0.17590714087528841
Ctnnd2,Astrocytes,1,2,0.00998726645258724,0.6119394106487966,0.29189483140406325
Ctnnd2,Granule,0,1,0.7904672696959545,0.5509074319479164,0.9705160308038553
Ctnnd2,MLI1,1,3,0.7679281891330869,0.7931214407837841,0.9999066964165592
Ctnnd2,Oligodendrocytes,0,2,0.10664411897737902,0.3370921618599714,0.8905889072550557
Ctps2,Granule,0,1,0.8938015260772895,0.8700283835239071,1.0
Ctr9,Granule,0,1,0.18630585711392836,0.5876704712287275,0.9999202750002016
Ctr9,Oligodendrocytes,0,2,0.9552936955605187,0.8173147531541542,0.9999999999694377
Ctsb,Astrocytes,0,1,0.7792079393542171,0.7646936852762036,0.9999544579562801
Ctsb,Astrocytes,0,2,0.2374006714558783,0.3808188053457182,0.8601777555666432
Ctsb,Astrocytes,1,2,0.14629934677945292,0.24309654907976175,0.5713242973119304
Ctsb,Bergmann,0,1,0.40181566934751733,0.4051145807391008,0.40955368703419465
Ctsb,Granule,0,1,0.384731744452941,0.43383163215606013,0.9484324615695447
Ctsb,MLI1,1,3,0.3302893215958641,0.3680900670924814,0.8919580805259568
Ctsb,Oligodendrocytes,0,2,0.02377738979422243,0.06380850493516638,0.15827619476497207
Ctsb,Purkinje,0,1,0.011280888341726702,0.02037607035991467,0.01898537864027077
Ctsd,Astrocytes,0,1,0.019530316109064152,0.2022660531872762,0.5989101696196014
Ctsd,Granule,0,1,0.5338393126264285,0.6165245416209892,0.9999198963897327
Ctsd,Oligodendrocytes,0,2,0.1767106624274711,0.4257270821245547,0.9704696938445408
Ctsf,Astrocytes,0,1,0.4262964321897732,0.7607381615265691,0.9999999802510766
Ctsl,Granule,0,1,0.838688621295146,0.8457921251954893,1.0
Ctss,Oligodendrocytes,0,2,0.649569030959508,0.9611666282529596,1.0
Cuedc1,Astrocytes,0,1,0.35855707385926905,0.6307987096784495,0.9998722600564725
Cuedc1,Oligodendrocytes,0,2,0.41032661415538885,0.6539429130573224,0.9999989610870251
Cuedc2,Astrocytes,0,1,0.2031738987726572,0.5034843249956088,0.9845942229714215
Cuedc2,Granule,0,1,0.13400605606076577,0.6760227598179078,0.6798134928631406
Cuedc2,Oligodendrocytes,0,2,0.02999724535259427,0.08465248225887191,0.234924621568826
Cul1,Astrocytes,0,1,0.18922092781905014,0.5952852179960433,0.9925174954324685
Cul1,Granule,0,1,0.22088684472268405,0.6492135661842573,0.9996790582000805
Cul1,MLI1,1,3,0.7327406885674882,0.8930582082146796,0.9999999999999603
Cul1,Oligodendrocytes,0,2,0.9497953536801024,0.8450885320379381,0.9999999999999817
Cul2,Granule,0,1,0.32922083722219064,0.6404737687182585,0.9999672337980129
Cul3,Granule,0,1,0.48349000755338223,0.22053436859813846,0.5498737211904369
Cul3,Oligodendrocytes,0,2,0.2078692068288116,0.5345025727574304,0.99779706570202
Cul4a,Granule,0,1,0.469501939527898,0.7737542129076624,0.9999999999999601
Cul5,Granule,0,1,0.9098708263913351,0.9097772390165556,1.0
Cul5,Oligodendrocytes,0,2,0.9079896247936915,0.918922334167595,1.0
Cuta,Astrocytes,0,1,0.3028114145928671,0.5548297105919882,0.9933322412471797
Cuta,Granule,0,1,0.019103656557223767,0.1771746118086568,0.5337191468669753
Cuta,Oligodendrocytes,0,2,0.046904333638011386,0.22743254277032765,0.6712786897102581
Cux1,Astrocytes,0,1,0.6531621500490042,0.6381938671930083,0.9999911872767917
Cux1,Granule,0,1,0.36696700998819953,0.935619792595364,0.9029179248163149
Cwc15,Astrocytes,0,1,0.10275003621999931,0.3025741036603844,0.8246092686850011
Cwc15,Granule,0,1,0.8733196818668134,0.9598810054605411,0.9999999994723775
Cwc15,MLI1,1,3,0.8882856736507885,0.9010795328526404,0.9999999962413508
Cwc15,Oligodendrocytes,0,2,0.38797128765031597,0.7206949884541132,0.9993752832698687
Cwc27,Granule,0,1,0.48761548531513865,0.8169203984688093,0.9999999997090727
Cxcl14,Astrocytes,0,1,0.9397312707316502,0.9643045845954129,0.9999999999999585
Cxcl14,Granule,0,1,0.0012684717404682609,0.26199685755775126,0.7681236895367343
Cxx1b,Granule,0,1,0.4025627130379036,0.6361364616961616,0.9999747322426263
Cxxc1,Granule,0,1,0.49452314239311357,0.8875788212340499,0.9999912607856495
Cxxc5,Granule,0,1,0.5307839104686048,0.522671180949247,0.9855093416560787
Cxxc5,Oligodendrocytes,0,2,0.17446343303857906,0.39221124137545926,0.8953621572451159
Cyb5a,Granule,0,1,0.8831060702713929,0.75959251305903,0.999999999941348
Cyb5a,Oligodendrocytes,0,2,0.1619035999702179,0.776573946297716,0.9923831816862623
Cyb5b,Granule,0,1,0.8194644726338973,0.5953236916397064,0.9996698823688985
Cyb5r3,Granule,0,1,0.6229647365294895,0.9981756418326431,0.9999986897703435
Cyc1,Astrocytes,0,1,0.6640828996000392,0.6405123017010983,0.9742598365089871
Cyc1,Astrocytes,0,2,0.3107349317631601,0.9261104871504684,0.9852268988907973
Cyc1,Astrocytes,1,2,0.4592545107299122,0.786926192710972,0.9916130235096526
Cyc1,Granule,0,1,0.2736302186347909,0.3653092955828874,0.8161414592622218
Cyc1,MLI1,1,3,0.024732773627812666,0.1094025188990314,0.2969402121010399
Cyc1,MLI2,1,3,0.8366668320683495,0.5293051951953149,0.9844525599079048
Cyc1,Oligodendrocytes,0,2,0.05912426010811868,0.46643226228759804,0.9669408787099656
Cyc1,Purkinje,0,1,0.16462799851732043,0.2002708594317455,0.28151646142173126
Cyfip1,Astrocytes,0,1,0.42532526975384843,0.6551984545574531,0.9989620223864287
Cyfip1,Granule,0,1,0.41561214578201344,0.6404455645260558,0.9999968779963442
Cyfip1,Oligodendrocytes,0,2,0.44148506683021216,0.6899142341791669,0.9999999788887377
Cyfip2,Granule,0,1,0.04453674211045012,0.07001533578838327,0.1465361881132525
Cyfip2,MLI1,1,3,0.4452241040610412,0.5412590367793378,0.9924393701111762
Cygb,Granule,0,1,0.8127439703084158,0.8419204259578914,0.9999999999998177
Cygb,MLI1,1,3,0.2978376435352329,0.3159782995331438,0.8073856732918799
Cyhr1,Granule,0,1,0.016450272172906236,0.2259047861008322,0.6175978287172817
Cyhr1,Oligodendrocytes,0,2,0.010904572115279709,0.23710246742234298,0.7043071562310046
Cyld,Granule,0,1,0.7729396734998073,0.9407471483858141,0.999999964953767
Cyld,MLI1,1,3,0.6246107395747186,0.8132356805322868,0.9998537625180036
Cyp27a1,Oligodendrocytes,0,2,0.9886485693674154,0.9989942082677802,1.0
Cyp2d22,Astrocytes,0,1,0.39171879930709386,0.6312598355171509,0.9999911872767917
Cyp51,Oligodendrocytes,0,2,0.3545311278169797,0.5589288211091167,0.99948722141237
Cystm1,Astrocytes,0,1,0.45408771226314937,0.397507150252538,0.9384186756373395
Cystm1,Granule,0,1,7.045143785934928e-05,0.02628723980158218,0.05851646110514916
Cystm1,MLI1,1,3,0.34498453481718394,0.6974529299252312,0.9999917932772178
Cystm1,Oligodendrocytes,0,2,0.15825693864853788,0.3465341674715594,0.9000191235326362
Cystm1,Purkinje,0,1,0.8016376564151744,0.6864448694558356,0.9441665330608414
Cyth1,Granule,0,1,0.12031679613332062,0.5348976575769215,0.9681550072434535
Cyth1,MLI1,1,3,0.27979386977695475,0.7866724686598303,0.9978751063389618
Cyth1,Oligodendrocytes,0,2,0.5666595575838493,0.27002644224735084,0.6529858667571611
Cyth2,Granule,0,1,0.37156214246209596,0.7485566874391119,0.9999999999908077
D10Jhu81e,Astrocytes,0,1,0.8940235346136463,0.8073325037420319,0.9999999998951967
